Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2024-08-14,5:50 AM,75 °F,68 °F,78 %,NNE,14 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-14,6:20 AM,75 °F,70 °F,83 %,NNE,15 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-14,6:50 AM,75 °F,70 °F,83 %,NNE,14 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-14,7:20 AM,77 °F,70 °F,78 %,NNE,14 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-14,7:50 AM,79 °F,70 °F,74 %,NE,14 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-14,8:20 AM,81 °F,70 °F,70 %,NE,15 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-14,8:50 AM,84 °F,68 °F,58 %,NE,16 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-14,9:20 AM,86 °F,66 °F,51 %,ENE,17 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-14,9:50 AM,88 °F,66 °F,49 %,ENE,16 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-14,10:20 AM,88 °F,64 °F,46 %,ENE,21 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,10:50 AM,90 °F,63 °F,40 %,ENE,22 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,11:20 AM,90 °F,61 °F,38 %,E,20 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-14,11:43 AM,91 °F,61 °F,36 %,ENE,20 mph,31 mph,29.55 in,0.0 in,Fair
2024-08-14,11:50 AM,91 °F,59 °F,34 %,ENE,22 mph,33 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,12:20 PM,93 °F,59 °F,32 %,ENE,21 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,12:50 PM,93 °F,61 °F,34 %,NE,23 mph,35 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,1:20 PM,95 °F,59 °F,30 %,NE,24 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,1:29 PM,95 °F,61 °F,32 %,NE,25 mph,37 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,1:50 PM,95 °F,59 °F,30 %,ENE,23 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,2:01 PM,95 °F,59 °F,30 %,NE,25 mph,37 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,2:20 PM,93 °F,55 °F,28 %,ENE,26 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,2:50 PM,95 °F,55 °F,26 %,ENE,24 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,3:02 PM,95 °F,52 °F,23 %,ENE,28 mph,39 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,3:20 PM,95 °F,55 °F,26 %,ENE,26 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,3:32 PM,93 °F,55 °F,28 %,ENE,26 mph,39 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,3:50 PM,93 °F,59 °F,32 %,ENE,25 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,3:54 PM,93 °F,59 °F,32 %,ENE,25 mph,37 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,4:20 PM,91 °F,59 °F,34 %,ENE,28 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,4:31 PM,91 °F,59 °F,34 %,NE,29 mph,40 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,4:50 PM,91 °F,59 °F,34 %,ENE,26 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,5:06 PM,90 °F,59 °F,36 %,NE,28 mph,39 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,5:20 PM,90 °F,57 °F,33 %,NE,26 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,5:50 PM,88 °F,57 °F,35 %,ENE,28 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,6:20 PM,86 °F,57 °F,37 %,NE,30 mph,44 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,6:34 PM,86 °F,59 °F,40 %,NE,29 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,6:50 PM,86 °F,59 °F,40 %,ENE,23 mph,35 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,7:20 PM,84 °F,61 °F,45 %,NE,23 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,7:50 PM,82 °F,63 °F,51 %,NE,23 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-14,8:20 PM,81 °F,64 °F,58 %,NE,23 mph,0 mph,29.58 in,0.0 in,Fair / Windy
2024-08-14,8:50 PM,79 °F,63 °F,57 %,NE,20 mph,31 mph,29.58 in,0.0 in,Fair
2024-08-14,9:20 PM,79 °F,63 °F,57 %,NE,18 mph,31 mph,29.61 in,0.0 in,Fair
2024-08-14,9:50 PM,79 °F,63 °F,57 %,NE,18 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-14,10:20 PM,77 °F,64 °F,65 %,NE,18 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-14,10:50 PM,77 °F,64 °F,65 %,ENE,15 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-14,11:20 PM,77 °F,64 °F,65 %,NE,14 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-14,11:50 PM,77 °F,66 °F,69 %,NE,14 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,12:20 AM,75 °F,66 °F,73 %,NE,14 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,12:50 AM,75 °F,66 °F,73 %,NE,14 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,1:20 AM,75 °F,68 °F,78 %,NE,16 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,1:50 AM,75 °F,68 °F,78 %,NE,15 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,2:20 AM,75 °F,70 °F,83 %,NE,17 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,2:50 AM,73 °F,70 °F,88 %,NE,15 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,3:20 AM,73 °F,70 °F,88 %,NE,13 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,3:50 AM,73 °F,68 °F,83 %,NE,15 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,4:20 AM,73 °F,68 °F,83 %,NE,13 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,4:50 AM,73 °F,68 °F,83 %,ENE,13 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,5:20 AM,73 °F,68 °F,83 %,ENE,13 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,5:50 AM,73 °F,68 °F,83 %,ENE,10 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,6:20 AM,73 °F,68 °F,83 %,ENE,10 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,6:50 AM,73 °F,68 °F,83 %,NE,12 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2024-08-15,7:20 AM,75 °F,68 °F,78 %,NE,10 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2024-08-15,7:50 AM,75 °F,68 °F,78 %,ENE,12 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-08-15,8:20 AM,77 °F,68 °F,74 %,ENE,13 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-08-15,8:50 AM,79 °F,68 °F,69 %,ENE,16 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-08-15,9:20 AM,81 °F,66 °F,61 %,E,15 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-08-15,9:50 AM,82 °F,66 °F,58 %,ENE,16 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-08-15,10:20 AM,82 °F,64 °F,54 %,E,15 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-08-15,10:50 AM,84 °F,63 °F,48 %,NE,17 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,11:20 AM,86 °F,63 °F,45 %,ENE,16 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,11:50 AM,86 °F,59 °F,40 %,NE,17 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,12:20 PM,88 °F,61 °F,40 %,ENE,16 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,12:50 PM,88 °F,61 °F,40 %,NE,16 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,1:20 PM,88 °F,59 °F,38 %,NE,18 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,1:50 PM,88 °F,59 °F,38 %,NE,20 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,2:20 PM,88 °F,57 °F,35 %,NE,21 mph,0 mph,29.64 in,0.0 in,Fair / Windy
2024-08-15,2:50 PM,88 °F,57 °F,35 %,NE,20 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,3:20 PM,88 °F,59 °F,38 %,NE,18 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,3:50 PM,86 °F,57 °F,37 %,NNE,20 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,4:20 PM,86 °F,59 °F,40 %,NE,21 mph,0 mph,29.61 in,0.0 in,Fair / Windy
2024-08-15,4:50 PM,86 °F,57 °F,37 %,NNE,21 mph,0 mph,29.61 in,0.0 in,Fair / Windy
2024-08-15,5:20 PM,84 °F,59 °F,42 %,NE,20 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,5:50 PM,84 °F,57 °F,40 %,NE,20 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,6:20 PM,82 °F,59 °F,45 %,NE,20 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,6:50 PM,81 °F,61 °F,51 %,NE,16 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,7:20 PM,79 °F,61 °F,54 %,NE,17 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-15,7:50 PM,77 °F,63 °F,61 %,NE,16 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,8:20 PM,77 °F,64 °F,65 %,NE,15 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,8:50 PM,75 °F,64 °F,69 %,NE,16 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,9:20 PM,75 °F,64 °F,69 %,NE,13 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-15,9:50 PM,73 °F,64 °F,73 %,NE,12 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-15,10:20 PM,73 °F,64 °F,73 %,NE,10 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-15,10:50 PM,73 °F,64 °F,73 %,NE,12 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-15,11:20 PM,73 °F,64 °F,73 %,NNE,9 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-15,11:50 PM,73 °F,64 °F,73 %,NE,10 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,12:20 AM,72 °F,64 °F,78 %,NE,9 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,12:50 AM,72 °F,64 °F,78 %,NE,9 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,1:20 AM,72 °F,64 °F,78 %,NE,10 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,1:50 AM,72 °F,64 °F,78 %,NE,10 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,2:20 AM,70 °F,64 °F,83 %,NE,10 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,2:50 AM,70 °F,64 °F,83 %,NE,9 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,3:20 AM,70 °F,63 °F,78 %,NE,9 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,3:50 AM,70 °F,63 °F,78 %,NE,9 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,4:20 AM,68 °F,63 °F,83 %,NE,8 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,4:50 AM,68 °F,63 °F,83 %,NE,8 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,5:20 AM,70 °F,63 °F,78 %,NE,8 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,5:50 AM,68 °F,63 °F,83 %,NE,8 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,6:20 AM,70 °F,63 °F,78 %,NE,7 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,6:50 AM,70 °F,61 °F,73 %,NE,7 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,7:20 AM,72 °F,63 °F,73 %,NE,8 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,7:50 AM,72 °F,61 °F,69 %,NE,9 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,8:20 AM,73 °F,63 °F,69 %,ENE,8 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,8:50 AM,77 °F,63 °F,61 %,ENE,12 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,9:20 AM,77 °F,63 °F,61 %,E,16 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,9:50 AM,79 °F,63 °F,57 %,ENE,18 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,10:20 AM,81 °F,61 °F,51 %,ENE,16 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,10:50 AM,82 °F,61 °F,48 %,NE,15 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,11:20 AM,84 °F,57 °F,40 %,ENE,14 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,11:50 AM,84 °F,55 °F,37 %,ENE,18 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,12:20 PM,84 °F,57 °F,40 %,NE,17 mph,0 mph,29.67 in,0.0 in,Fair
2024-08-16,12:50 PM,84 °F,57 °F,40 %,NE,21 mph,0 mph,29.67 in,0.0 in,Fair / Windy
2024-08-16,1:20 PM,84 °F,55 °F,37 %,ENE,18 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,1:50 PM,84 °F,57 °F,40 %,ENE,18 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,2:20 PM,86 °F,59 °F,40 %,NE,21 mph,0 mph,29.64 in,0.0 in,Fair / Windy
2024-08-16,2:50 PM,86 °F,57 °F,37 %,NE,21 mph,0 mph,29.64 in,0.0 in,Fair / Windy
2024-08-16,3:20 PM,84 °F,59 °F,42 %,NE,20 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,3:50 PM,84 °F,59 °F,42 %,NNE,20 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,4:20 PM,84 °F,61 °F,45 %,NE,20 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-16,4:50 PM,82 °F,61 °F,48 %,ENE,22 mph,0 mph,29.61 in,0.0 in,Fair / Windy
2024-08-16,5:20 PM,82 °F,61 °F,48 %,NE,22 mph,0 mph,29.61 in,0.0 in,Fair / Windy
2024-08-16,5:50 PM,82 °F,61 °F,48 %,ENE,21 mph,0 mph,29.61 in,0.0 in,Fair / Windy
2024-08-16,6:20 PM,81 °F,63 °F,54 %,NE,22 mph,0 mph,29.61 in,0.0 in,Fair / Windy
2024-08-16,6:50 PM,81 °F,61 °F,51 %,NE,23 mph,0 mph,29.61 in,0.0 in,Fair / Windy
2024-08-16,7:20 PM,79 °F,61 °F,54 %,ENE,23 mph,0 mph,29.61 in,0.0 in,Fair / Windy
2024-08-16,7:50 PM,79 °F,63 °F,57 %,NE,21 mph,0 mph,29.61 in,0.0 in,Fair / Windy
2024-08-16,8:20 PM,77 °F,63 °F,61 %,NE,18 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-16,8:50 PM,75 °F,64 °F,69 %,NE,16 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-16,9:20 PM,75 °F,64 °F,69 %,NE,16 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,9:50 PM,75 °F,64 °F,69 %,NE,14 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,10:20 PM,73 °F,64 °F,73 %,NE,13 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,10:50 PM,73 °F,64 °F,73 %,NE,14 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,11:20 PM,73 °F,64 °F,73 %,NE,12 mph,0 mph,29.64 in,0.0 in,Fair
2024-08-16,11:50 PM,73 °F,64 °F,73 %,NE,12 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-17,12:20 AM,73 °F,64 °F,73 %,NE,12 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-17,12:50 AM,72 °F,64 °F,78 %,NE,13 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-17,1:20 AM,72 °F,64 °F,78 %,NE,12 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-17,1:50 AM,72 °F,64 °F,78 %,NNE,12 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-17,2:20 AM,72 °F,64 °F,78 %,NE,12 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,2:50 AM,72 °F,64 °F,78 %,NNE,9 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,3:20 AM,70 °F,63 °F,78 %,NE,9 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,3:50 AM,70 °F,63 °F,78 %,NE,9 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,4:20 AM,68 °F,63 °F,83 %,NE,8 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,4:50 AM,68 °F,63 °F,83 %,ENE,6 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,5:20 AM,68 °F,63 °F,83 %,NE,7 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,5:50 AM,68 °F,63 °F,83 %,NE,7 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,6:20 AM,68 °F,63 °F,83 %,NE,7 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,6:50 AM,68 °F,63 °F,83 %,NE,7 mph,0 mph,29.61 in,0.0 in,Fair
2024-08-17,7:20 AM,70 °F,64 °F,83 %,ENE,8 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,7:50 AM,72 °F,63 °F,73 %,ENE,8 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,8:20 AM,75 °F,63 °F,65 %,ENE,10 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,8:50 AM,77 °F,63 °F,61 %,NE,14 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,9:20 AM,79 °F,63 °F,57 %,ENE,14 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,9:50 AM,81 °F,59 °F,48 %,ENE,17 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,10:20 AM,82 °F,57 °F,42 %,NE,17 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,10:50 AM,82 °F,57 °F,42 %,ENE,20 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,11:13 AM,84 °F,57 °F,40 %,NE,18 mph,30 mph,29.58 in,0.0 in,Fair
2024-08-17,11:20 AM,82 °F,55 °F,39 %,NE,20 mph,0 mph,29.58 in,0.0 in,Fair
2024-08-17,11:50 AM,84 °F,50 °F,30 %,ENE,21 mph,0 mph,29.58 in,0.0 in,Fair / Windy
2024-08-17,12:20 PM,84 °F,48 °F,28 %,NE,21 mph,0 mph,29.58 in,0.0 in,Fair / Windy
2024-08-17,12:50 PM,84 °F,46 °F,27 %,NE,21 mph,0 mph,29.58 in,0.0 in,Fair / Windy
2024-08-17,1:20 PM,84 °F,46 °F,27 %,ENE,22 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-17,1:50 PM,86 °F,50 °F,29 %,NE,23 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-17,2:20 PM,84 °F,54 °F,35 %,NE,25 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-17,2:50 PM,84 °F,55 °F,37 %,NE,23 mph,0 mph,29.55 in,0.0 in,Fair / Windy
2024-08-17,3:20 PM,84 °F,59 °F,42 %,NE,24 mph,0 mph,29.55 in,0.0 in,
2024-08-17,3:25 PM,82 °F,57 °F,42 %,NE,25 mph,37 mph,29.55 in,0.0 in,Fair / Windy
2024-08-17,3:50 PM,84 °F,59 °F,42 %,ENE,24 mph,0 mph,29.52 in,0.0 in,
2024-08-17,4:20 PM,84 °F,61 °F,45 %,NE,25 mph,0 mph,29.52 in,0.0 in,
2024-08-17,4:23 PM,82 °F,61 °F,48 %,NE,25 mph,37 mph,29.52 in,0.0 in,
2024-08-17,4:50 PM,82 °F,59 °F,45 %,ENE,25 mph,0 mph,29.52 in,0.0 in,
2024-08-17,5:20 PM,82 °F,59 °F,45 %,ENE,24 mph,0 mph,29.52 in,0.0 in,
2024-08-17,5:50 PM,81 °F,61 °F,51 %,ENE,23 mph,0 mph,29.52 in,0.0 in,Fair / Windy
2024-08-17,6:20 PM,81 °F,61 °F,51 %,NE,23 mph,0 mph,29.52 in,0.0 in,Fair / Windy
2024-08-17,6:37 PM,81 °F,59 °F,48 %,NE,21 mph,32 mph,29.52 in,0.0 in,Fair / Windy
2024-08-17,6:50 PM,79 °F,59 °F,51 %,ENE,22 mph,33 mph,29.52 in,0.0 in,Fair / Windy
2024-08-17,7:20 PM,79 °F,57 °F,47 %,ENE,22 mph,0 mph,29.52 in,0.0 in,Fair / Windy
2024-08-17,7:50 PM,77 °F,61 °F,57 %,ENE,20 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-17,8:20 PM,77 °F,61 °F,57 %,NE,16 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-17,8:50 PM,75 °F,61 °F,61 %,NE,14 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-17,9:20 PM,73 °F,61 °F,65 %,NE,13 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-17,9:50 PM,73 °F,61 °F,65 %,NE,13 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-17,10:20 PM,73 °F,63 °F,69 %,NE,12 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-17,10:50 PM,73 °F,63 °F,69 %,NE,10 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-17,11:20 PM,73 °F,63 °F,69 %,NE,10 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-17,11:50 PM,72 °F,63 °F,73 %,NE,10 mph,0 mph,29.55 in,0.0 in,Fair
2024-08-18,12:20 AM,72 °F,63 °F,73 %,NE,10 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-18,12:50 AM,70 °F,63 °F,78 %,NE,12 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-18,1:20 AM,70 °F,63 °F,78 %,NE,9 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-18,1:50 AM,70 °F,63 °F,78 %,NE,8 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-18,2:20 AM,70 °F,63 °F,78 %,NE,8 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-18,2:50 AM,68 °F,63 °F,83 %,NE,7 mph,0 mph,29.52 in,0.0 in,Fair
2024-08-18,3:20 AM,68 °F,63 °F,83 %,NE,7 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,3:50 AM,68 °F,63 °F,83 %,ENE,7 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,4:20 AM,68 °F,64 °F,88 %,ENE,6 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,4:50 AM,66 °F,63 °F,88 %,ENE,6 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,5:20 AM,68 °F,64 °F,88 %,E,5 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,5:50 AM,66 °F,63 °F,88 %,ENE,5 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,6:20 AM,66 °F,63 °F,88 %,ENE,5 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,6:50 AM,68 °F,64 °F,88 %,VAR,2 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,7:20 AM,72 °F,64 °F,78 %,VAR,2 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,7:50 AM,72 °F,64 °F,78 %,VAR,2 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,8:20 AM,73 °F,64 °F,73 %,S,2 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,8:50 AM,77 °F,66 °F,69 %,ENE,9 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,9:20 AM,77 °F,66 °F,69 %,ENE,13 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,9:50 AM,77 °F,64 °F,65 %,ENE,10 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,10:20 AM,79 °F,66 °F,65 %,NE,12 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,10:50 AM,81 °F,66 °F,61 %,NE,9 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,11:20 AM,82 °F,66 °F,58 %,NE,8 mph,0 mph,29.49 in,0.0 in,Fair
2024-08-18,11:50 AM,84 °F,64 °F,51 %,NNE,9 mph,0 mph,29.46 in,0.0 in,Fair
2024-08-18,12:20 PM,86 °F,66 °F,51 %,NNE,7 mph,0 mph,29.46 in,0.0 in,Fair
2024-08-18,12:50 PM,86 °F,63 °F,45 %,NNE,10 mph,0 mph,29.46 in,0.0 in,Fair
2024-08-18,1:20 PM,86 °F,63 °F,45 %,NNE,15 mph,0 mph,29.46 in,0.0 in,Fair
2024-08-18,1:50 PM,86 °F,59 °F,40 %,NE,17 mph,0 mph,29.46 in,0.0 in,Fair
2024-08-18,2:20 PM,84 °F,61 °F,45 %,NE,18 mph,0 mph,29.46 in,0.0 in,Fair
2024-08-18,2:50 PM,84 °F,63 °F,48 %,NNE,20 mph,0 mph,29.43 in,0.0 in,Fair
2024-08-18,3:20 PM,84 °F,59 °F,42 %,NNE,18 mph,0 mph,29.43 in,0.0 in,Fair
2024-08-18,3:50 PM,84 °F,59 °F,42 %,NNE,20 mph,0 mph,29.43 in,0.0 in,Fair
2024-08-18,4:20 PM,84 °F,61 °F,45 %,NE,17 mph,0 mph,29.43 in,0.0 in,Fair
2024-08-18,4:50 PM,84 °F,61 °F,45 %,NE,21 mph,0 mph,29.43 in,0.0 in,Fair / Windy
2024-08-18,5:20 PM,82 °F,61 °F,48 %,NNE,18 mph,0 mph,29.43 in,0.0 in,Fair
2024-08-18,5:50 PM,82 °F,61 °F,48 %,NE,22 mph,0 mph,29.43 in,0.0 in,Fair / Windy
2024-08-18,6:20 PM,81 °F,63 °F,54 %,NNE,21 mph,0 mph,29.43 in,0.0 in,Fair / Windy
2024-08-18,6:50 PM,79 °F,64 °F,61 %,NNE,21 mph,0 mph,29.43 in,0.0 in,Fair / Windy
2024-08-18,7:20 PM,79 °F,61 °F,54 %,NE,22 mph,0 mph,29.43 in,0.0 in,Fair / Windy
2024-08-18,7:50 PM,77 °F,64 °F,65 %,NE,21 mph,0 mph,29.43 in,0.0 in,Fair / Windy
2024-08-18,8:20 PM,75 °F,64 °F,69 %,NE,18 mph,0 mph,29.43 in,0.0 in,Fair
2024-08-18,8:50 PM,75 °F,66 °F,73 %,NE,18 mph,0 mph,29.43 in,0.0 in,Fair
2024-08-18,9:20 PM,73 °F,66 °F,78 %,NE,15 mph,0 mph,29.46 in,0.0 in,Fair
2024-08-18,9:50 PM,73 °F,66 °F,78 %,NE,12 mph,0 mph,29.46 in,0.0 in,Fair
